"endTime","msPlayed","trackName","artistName"
"2021-01-12 16:30",224333,"Hard To Explain","The Strokes"
"2021-01-12 16:33",193373,"Last Nite","The Strokes"
"2021-01-12 16:41",49160,"Take It Or Leave It","The Strokes"
"2021-01-12 16:43",5503,"Eternal Summer","The Strokes"
"2021-01-12 16:48",309053,"The Adults Are Talking","The Strokes"
"2021-01-12 16:52",222093,"Selfless","The Strokes"
"2021-01-12 16:56",235946,"Brooklyn Bridge To Chorus","The Strokes"
"2021-01-12 18:49",293360,"Bad Decisions","The Strokes"
"2021-01-12 18:56",375320,"Eternal Summer","The Strokes"
"2021-01-12 19:01",310373,"At The Door","The Strokes"
"2021-01-12 19:05",275666,"Why Are Sundays So Depressing","The Strokes"
"2021-01-12 19:11",337333,"Not The Same Anymore","The Strokes"
"2021-01-12 19:17",351786,"Ode To The Mets","The Strokes"
"2021-01-12 19:18",50793,"Eat, Sleep, Wake (Nothing But You)","Bombay Bicycle Club"
"2021-01-12 19:23",309053,"The Adults Are Talking","The Strokes"
"2021-01-12 19:27",222093,"Selfless","The Strokes"
"2021-01-12 20:02",235946,"Brooklyn Bridge To Chorus","The Strokes"
"2021-01-12 20:07",293360,"Bad Decisions","The Strokes"
"2021-01-12 20:13",375320,"Eternal Summer","The Strokes"
"2021-01-12 20:18",310373,"At The Door","The Strokes"
"2021-01-12 20:23",275666,"Why Are Sundays So Depressing","The Strokes"
"2021-01-12 20:28",337333,"Not The Same Anymore","The Strokes"
"2021-01-12 20:33",274448,"Ode To The Mets","The Strokes"
"2021-01-13 09:28",167365,"cotton candy","YUNGBLUD"
"2021-01-13 09:32",189130,"Tin Pan Boy","YUNGBLUD"
"2021-01-13 09:37",293360,"Bad Decisions","The Strokes"
"2021-01-13 09:39",151333,"Is This It","The Strokes"
"2021-01-13 09:43",242293,"One Way Trigger","The Strokes"
"2021-01-13 09:50",375320,"Eternal Summer","The Strokes"
"2021-01-13 09:53",196348,"Between Love & Hate","The Strokes"
"2021-01-13 09:56",169273,"What Ever Happened?","The Strokes"
"2021-01-13 09:59",206173,"Heart In a Cage","The Strokes"
"2021-01-13 10:02",204773,"Call It Fate, Call It Karma","The Strokes"
"2021-01-13 14:19",105181,"New York City Cops","The Strokes"
"2021-01-13 15:30",310373,"At The Door","The Strokes"
"2021-01-13 15:35",337333,"Not The Same Anymore","The Strokes"
"2021-01-13 15:38",196348,"Between Love & Hate","The Strokes"
"2021-01-13 15:42",204773,"Call It Fate, Call It Karma","The Strokes"
"2021-01-13 15:46",222360,"Tap Out","The Strokes"
"2021-01-13 15:48",153133,"12:51","The Strokes"
"2021-01-13 15:52",211360,"New York City Cops","The Strokes"
"2021-01-13 15:55",222093,"Selfless","The Strokes"
"2021-01-14 00:02",205539,"80's Comedown Machine","The Strokes"
"2021-01-14 00:06",230827,"Welcome To Japan","The Strokes"
"2021-01-14 00:10",255240,"Life Is Simple in the Moonlight","The Strokes"
"2021-01-14 10:26",198667,"Heart In a Cage","The Strokes"
"2021-01-14 10:29",169273,"What Ever Happened?","The Strokes"
"2021-01-14 10:32",219754,"Reptilia","The Strokes"
"2021-01-14 10:36",207029,"Automatic Stop","The Strokes"
"2021-01-14 11:31",81144,"12:51","The Strokes"
"2021-01-14 12:32",169273,"What Ever Happened?","The Strokes"
"2021-01-14 12:35",219754,"Reptilia","The Strokes"
"2021-01-14 12:39",207029,"Automatic Stop","The Strokes"
"2021-01-14 12:41",153133,"12:51","The Strokes"
"2021-01-14 12:44",186038,"You Talk Way Too Much","The Strokes"
"2021-01-14 12:48",196348,"Between Love & Hate","The Strokes"
"2021-01-14 12:51",176160,"Meet Me in the Bathroom","The Strokes"
"2021-01-14 12:54",187153,"Under Control","The Strokes"
"2021-01-14 12:56",141502,"The Way It Is","The Strokes"
"2021-01-14 12:59",185435,"The End Has No End","The Strokes"
"2021-01-14 13:02",161100,"I Can't Win","The Strokes"
"2021-01-14 13:08",375320,"Eternal Summer","The Strokes"
"2021-01-14 13:12",208067,"The Modern Age","The Strokes"
"2021-01-14 13:17",337333,"Not The Same Anymore","The Strokes"
"2021-01-14 13:21",207029,"Automatic Stop","The Strokes"
"2021-01-14 13:24",211360,"New York City Cops","The Strokes"
"2021-01-14 13:28",235547,"Under Cover of Darkness","The Strokes"
"2021-01-15 02:59",242538,"80's Comedown Machine","The Strokes"
"2021-01-15 03:04",309053,"The Adults Are Talking","The Strokes"
"2021-01-15 03:08",222093,"Selfless","The Strokes"
"2021-01-15 03:12",235947,"Brooklyn Bridge To Chorus","The Strokes"
"2021-01-15 03:17",293360,"Bad Decisions","The Strokes"
"2021-01-15 03:23",375320,"Eternal Summer","The Strokes"
"2021-01-15 03:28",310373,"At The Door","The Strokes"
"2021-01-15 11:16",50103,"Why Are Sundays So Depressing","The Strokes"
"2021-01-15 11:18",151333,"Is This It","The Strokes"
"2021-01-15 11:22",208067,"The Modern Age","The Strokes"
"2021-01-15 11:24",153840,"Soma","The Strokes"
"2021-01-15 11:50",52828,"Barely Legal","The Strokes"
"2021-01-15 13:19",230827,"Welcome To Japan","The Strokes"
"2021-01-15 13:23",275667,"Why Are Sundays So Depressing","The Strokes"
"2021-01-15 13:28",299233,"Oblivius","The Strokes"
"2021-01-15 13:36",5328,"Can't Wait To Be Dead","FINNEAS"
"2021-01-15 13:36",56756,"Modern Girls & Old Fashion Men","The Strokes"
"2021-01-16 10:44",265773,"Ize of the World","The Strokes"
"2021-01-16 10:47",194573,"Juicebox","The Strokes"
"2021-01-16 10:51",207029,"Automatic Stop","The Strokes"
"2021-01-16 10:55",222093,"Selfless","The Strokes"
"2021-01-16 10:59",264725,"Threat of Joy","The Strokes"
"2021-01-16 11:02",193373,"Last Nite","The Strokes"
"2021-01-16 11:22",182210,"Machu Picchu","The Strokes"
"2021-01-16 11:26",235946,"Brooklyn Bridge To Chorus","The Strokes"
"2021-01-16 11:31",309053,"The Adults Are Talking","The Strokes"
"2021-01-16 11:35",222093,"Selfless","The Strokes"
"2021-01-16 11:41",375320,"Eternal Summer","The Strokes"
"2021-01-16 11:47",310373,"At The Door","The Strokes"
"2021-01-16 12:07",275666,"Why Are Sundays So Depressing","The Strokes"
"2021-01-16 12:12",337333,"Not The Same Anymore","The Strokes"
"2021-01-16 12:18",351786,"Ode To The Mets","The Strokes"
"2021-01-16 12:23",293360,"Bad Decisions","The Strokes"
"2021-01-16 12:27",246376,"Someday","The Strokes"
"2021-01-16 12:30",189226,"You Only Live Once","The Strokes"
"2021-01-16 12:34",235546,"Under Cover of Darkness","The Strokes"
"2021-01-16 12:38",193373,"Last Nite","The Strokes"
"2021-01-16 12:41",219753,"Reptilia","The Strokes"
"2021-01-16 12:45",224333,"Hard To Explain","The Strokes"
"2021-01-16 12:48",153133,"12:51","The Strokes"
"2021-01-16 12:51",206173,"Heart In a Cage","The Strokes"
"2021-01-16 12:54",209626,"Machu Picchu","The Strokes"
"2021-01-16 12:58",194573,"Juicebox","The Strokes"
"2021-01-16 13:01",207029,"Automatic Stop","The Strokes"
"2021-01-16 13:05",203240,"Taken for a Fool","The Strokes"
"2021-01-16 13:08",208066,"The Modern Age","The Strokes"
"2021-01-16 13:29",169273,"What Ever Happened?","The Strokes"
"2021-01-16 13:33",40777,"Barely Legal","The Strokes"
"2021-01-16 13:33",242293,"One Way Trigger","The Strokes"
"2021-01-16 13:38",264724,"Threat of Joy","The Strokes"
"2021-01-16 13:40",151333,"Is This It","The Strokes"
"2021-01-16 13:43",185434,"The End Has No End","The Strokes"
"2021-01-16 13:47",208133,"Razorblade","The Strokes"
"2021-01-16 13:51",230826,"Welcome To Japan","The Strokes"
"2021-01-16 14:07",192057,"Oblivius","The Strokes"
"2021-01-16 14:13",351786,"Ode To The Mets","The Strokes"
"2021-01-16 14:18",293360,"Bad Decisions","The Strokes"
"2021-01-16 14:21",183440,"Someday","The Strokes"
"2021-01-16 14:24",189226,"You Only Live Once","The Strokes"
"2021-01-16 14:28",235546,"Under Cover of Darkness","The Strokes"
"2021-01-16 14:42",310463,"Last Nite","The Strokes"
"2021-01-16 14:45",219753,"Reptilia","The Strokes"
"2021-01-16 14:49",224333,"Hard To Explain","The Strokes"
"2021-01-16 14:52",153133,"12:51","The Strokes"
"2021-01-16 14:55",206173,"Heart In a Cage","The Strokes"
"2021-01-16 14:59",209626,"Machu Picchu","The Strokes"
"2021-01-16 15:02",194573,"Juicebox","The Strokes"
"2021-01-16 15:05",207029,"Automatic Stop","The Strokes"
"2021-01-16 15:09",203240,"Taken for a Fool","The Strokes"
"2021-01-16 15:12",208066,"The Modern Age","The Strokes"
"2021-01-16 15:16",169273,"What Ever Happened?","The Strokes"
"2021-01-16 15:20",242293,"One Way Trigger","The Strokes"
"2021-01-16 15:23",234693,"Barely Legal","The Strokes"
"2021-01-16 15:29",264724,"Threat of Joy","The Strokes"
"2021-01-16 15:31",151333,"Is This It","The Strokes"
"2021-01-16 15:35",185434,"The End Has No End","The Strokes"
"2021-01-16 15:39",208133,"Razorblade","The Strokes"
"2021-01-16 15:45",230826,"Welcome To Japan","The Strokes"
"2021-01-16 18:26",151333,"Is This It","The Strokes"
"2021-01-16 18:29",151333,"Is This It","The Strokes"
"2021-01-16 18:33",208067,"The Modern Age","The Strokes"
"2021-01-16 18:35",153840,"Soma","The Strokes"
"2021-01-16 18:39",234693,"Barely Legal","The Strokes"
"2021-01-16 18:42",183440,"Someday","The Strokes"
"2021-01-16 18:45",188640,"Alone, Together","The Strokes"
"2021-01-16 18:48",193373,"Last Nite","The Strokes"
"2021-01-16 18:52",224333,"Hard To Explain","The Strokes"
"2021-01-16 18:55",175200,"When It Started","The Strokes"
"2021-01-16 18:58",202760,"Trying Your Luck","The Strokes"
"2021-01-16 19:02",196067,"Take It Or Leave It","The Strokes"
"2021-01-16 19:07",224333,"Hard To Explain","The Strokes"
"2021-01-16 19:10",211360,"New York City Cops","The Strokes"
"2021-01-16 19:16",337333,"Not The Same Anymore","The Strokes"
"2021-01-16 19:21",299233,"Oblivius","The Strokes"
"2021-01-16 19:55",5854,"Call Me Back","The Strokes"
"2021-01-16 19:55",176173,"Call Me Back","The Strokes"
"2021-01-16 19:58",211360,"New York City Cops","The Strokes"
"2021-01-16 20:02",221627,"Modern Girls & Old Fashion Men","The Strokes"
"2021-01-16 20:05",216787,"Chances","The Strokes"
"2021-01-16 20:09",222360,"Tap Out","The Strokes"
"2021-01-16 20:12",196348,"Between Love & Hate","The Strokes"
"2021-01-16 20:17",298613,"80's Comedown Machine","The Strokes"
"2021-01-16 20:21",228733,"Killing Lies","The Strokes"
"2021-01-16 20:26",273554,"Drag Queen","The Strokes"
"2021-01-16 23:04",228324,"Oblivius","The Strokes"
"2021-01-17 10:52",293360,"Bad Decisions","The Strokes"
"2021-01-17 21:01",37687,"Life Is Simple in the Moonlight","The Strokes"
"2021-01-17 21:07",4899,"both eyes","Lokoy"
"2021-01-17 21:09",103061,"never missed you like i do now","Lokoy"
"2021-01-17 21:09",1915,"both eyes","Lokoy"
"2021-01-17 21:10",2310,"Change","Pale Waves"
"2021-01-17 21:10",15812,"SUCKAPUNCH - Edit","You Me At Six"
"2021-01-17 21:10",6768,"Beautiful Way","You Me At Six"
"2021-01-17 21:10",16637,"She's My Religion","Pale Waves"
"2021-01-17 21:11",68429,"Alien Crime Lord","The Voidz"
"2021-01-17 21:11",5897,"Boys Do Cry","Annabel Allum"
"2021-01-17 21:12",8254,"Nothing's the Same","Alexander 23"
"2021-01-17 21:12",16671,"Standing In The Way Of Control","Annabel Allum"
"2021-01-17 21:12",5909,"Caught in the Middle","Alexander 23"
"2021-01-17 21:12",13711,"IDK You Yet","Alexander 23"
"2021-01-17 21:13",26621,"CTR","HÅN"
"2021-01-17 21:13",20921,"Brainstorm","Alexander 23"
"2021-01-17 21:13",13444,"Mindboggling","CMON"
"2021-01-17 21:13",5793,"Blu-ray Saturday","CMON"
"2021-01-17 21:14",5514,"Easy","Troye Sivan"
"2021-01-17 21:14",2507,"Devil's Advocate","The Neighbourhood"
"2021-01-17 21:14",10518,"Rager teenager!","Troye Sivan"
"2021-01-17 21:14",23928,"GOOD GRIEF","cleopatrick"
"2021-01-17 21:14",14431,"Easy (with Kacey Musgraves feat. Mark Ronson)","Troye Sivan"
"2021-01-17 21:14",2890,"Cherry Flavoured","The Neighbourhood"
"2021-01-17 21:15",30441,"Lost in Translation","The Neighbourhood"
"2021-01-17 21:15",31834,"R.D.C.","LICE"
"2021-01-17 21:16",44884,"Blunt Instruments","Mush"
"2021-01-17 21:17",14361,"Harold","Blanketman"
"2021-01-17 21:17",25890,"ATM (feat. Missy Elliott)","Bree Runway"
"2021-01-17 21:17",29268,"Cashmere Tears","Bad Love"
"2021-01-17 21:18",8428,"Taking You With Me","Blanketman"
"2021-01-17 21:18",12120,"ATM (feat. Missy Elliott)","Bree Runway"
"2021-01-17 21:18",17124,"LITTLE NOKIA","Bree Runway"
"2021-01-17 21:19",29500,"Beach Body","Blanketman"
"2021-01-17 21:20",55159,"Less","Elise Eriksen"
"2021-01-17 21:21",60592,"Peng Black Girls Remix","ENNY"
"2021-01-17 21:21",41726,"Falling","Mercy's Cartel"
"2021-01-17 21:22",44036,"Pass Me On","Friedberg"
"2021-01-17 21:23",47194,"Say Hey (feat. Lydia Clowes)","CHERITON"
"2021-01-17 21:24",41041,"Biting Stone","Skeleten"
"2021-01-17 21:24",5758,"Gold Teeth","Tunnelvisions"
"2021-01-17 21:24",44361,"Violent","carolesdaughter"
"2021-01-17 21:25",48576,"butterfly","Sody"
"2021-01-17 21:26",5027,"Play (feat. Lancey Foux)","Bakar"
"2021-01-17 21:26",24706,"1st Time","Bakar"
"2021-01-17 21:26",22929,"Night Garden (feat. Kenny Beats & Bakar)","BENEE"
"2021-01-17 21:27",33053,"Miracle of Life","Bright Eyes"
"2021-01-17 21:27",33750,"Upbeat Deadbeat","Never Not Nothing"
"2021-01-17 21:27",11993,"Liar Liar","MID CITY"
"2021-01-17 21:28",6826,"Forget It","MID CITY"
"2021-01-17 21:28",27051,"Good For It","MID CITY"
"2021-01-17 21:28",9949,"Wishing For The Best","MID CITY"
"2021-01-17 21:29",7430,"Mercy","JJ Wilde"
"2021-01-17 21:29",20468,"Liar Liar","MID CITY"
"2021-01-17 21:30",49493,"Best Boy","JJ Wilde"
"2021-01-17 21:30",27492,"Sometimes I Wish (I Was a Different Person)","Low Hummer"
"2021-01-17 21:30",17798,"Hold On","Sid Stone"
"2021-01-17 21:31",28490,"London, I Love You but You're Bringing Me Down","Malady"
"2021-01-17 21:32",1613,"Avery","Oscar Welsh"
"2021-01-17 21:32",24659,"Foolish","Jelani Blackman"
"2021-01-17 21:32",42446,"Think About It","Haich Ber Na"
"2021-01-17 21:33",25565,"Avery","Oscar Welsh"
"2021-01-17 21:33",36269,"Drift","Oscar Welsh"
"2021-01-17 21:33",4794,"Beautiful Soul","Katy J Pearson"
"2021-01-17 21:34",13804,"Take Back The Radio","Katy J Pearson"
"2021-01-17 21:34",8742,"Fix Me Up","Katy J Pearson"
"2021-01-17 21:34",22790,"Beautiful Soul","Katy J Pearson"
"2021-01-17 21:35",17403,"Stop Pranging Out","Bilk"
"2021-01-17 21:35",9427,"Sanctum Sound","The Vegan Leather"
"2021-01-17 21:35",25762,"Be Somebody (with Evie Irie)","Dillon Francis"
"2021-01-17 21:36",12770,"Spells","Greentea Peng"
"2021-01-17 21:36",4144,"Ghost Town","Greentea Peng"
"2021-01-17 21:36",11598,"Black Lungs","Architects"
"2021-01-17 21:36",34133,"Gloaming","The Vegan Leather"
"2021-01-17 21:37",54206,"soulboy","p-rallel"
"2021-01-17 21:37",2542,"Everybody, I Love You","Ed The Dog"
"2021-01-17 21:38",45278,"Nine Lives","Strange Bones"
"2021-01-17 21:38",23881,"Post Post World","Ed The Dog"
"2021-01-17 21:39",24984,"Closet Lunatic","Caro"
"2021-01-17 21:39",11331,"Figure Me Out","Caro"
"2021-01-17 21:40",64214,"Monster Man","Caro"
"2021-01-17 21:41",27643,"Brakeless","The Wonder Years"
"2021-01-17 21:41",19748,"Let You Go - Acoustic","Bombay Bicycle Club"
"2021-01-17 21:41",16625,"Out On My Feet","The Wonder Years"
"2021-01-17 21:42",10727,"Blush","Beach Riot"
"2021-01-17 21:42",21420,"Wrong Impression","Beach Riot"
"2021-01-17 21:43",49330,"Blush","Beach Riot"
"2021-01-17 21:43",29303,"All You're Dreaming Of","Liam Gallagher"
"2021-01-17 21:44",63703,"Houdini","Jade Bird"
"2021-01-17 21:45",9647,"Born to Be Right","T Truman"
"2021-01-17 21:45",9438,"I Don't Recognise You","NewDad"
"2021-01-17 21:45",15975,"Loretta","T Truman"
"2021-01-17 21:46",11319,"Keep Your Head Up","Djo"
"2021-01-17 21:46",57179,"Blue","NewDad"
"2021-01-17 21:47",30766,"Peanuts","Yard Act"
"2021-01-17 21:47",29059,"No Pleasure","USA Nails"
"2021-01-17 21:48",6489,"Tally-Ho","Psychedelic Porn Crumpets"
"2021-01-17 21:48",34098,"The Terrors","Psychedelic Porn Crumpets"
"2021-01-17 21:49",13096,"Real Estate","Youth Sector"
"2021-01-17 21:49",11621,"Teeth","Youth Sector"
"2021-01-17 21:49",29953,"Mr. Prism","Psychedelic Porn Crumpets"
"2021-01-17 21:50",6327,"Good Girls (Don’t Get Used)","Beach Bunny"
"2021-01-17 21:50",28096,"yellow","Daniel Briskin"
"2021-01-17 21:50",37999,"Teeth","Youth Sector"
"2021-01-17 21:51",8161,"Good Girls (Don’t Get Used)","Beach Bunny"
"2021-01-17 21:51",19435,"Promises","Beach Bunny"
"2021-01-17 21:52",53162,"CROWDED","Raissa"
"2021-01-17 21:52",27898,"Day of Show","Skullcrusher"
"2021-01-17 21:53",26029,"The Hardest Part","Olivia Dean"
"2021-01-17 21:53",21873,"Mustang","Bartees Strange"
"2021-01-17 21:54",25042,"HUH","FAANGS"
"2021-01-17 21:54",30243,"Despot Rock (gmrgrlmst)","Endless Digital Birthdays"
"2021-01-17 21:55",27202,"Sharp Tongues","Dead Pony"
"2021-01-17 21:55",21362,"LUCID","Rina Sawayama"
"2021-01-17 21:55",21315,"23, Never Me","Dead Pony"
"2021-01-17 21:56",29024,"It's Okay (To Not Be Okay)","Julia Bardo"
"2021-01-17 21:56",26575,"VINYL","BERWYN"
"2021-01-17 21:58",44129,"Brand New Face","Lynks"
"2021-01-17 21:58",63367,"Punching Bag","Wallice"
"2021-01-17 21:59",22430,"Mommy Can't Sleep","XVOTO"
"2021-01-17 22:00",20932,"Sick","James Ivy"
"2021-01-17 22:00",44164,"Paper Mache World","Matilda Mann"
"2021-01-17 22:01",9752,"Allen Street","Pretty Sick"
"2021-01-17 22:01",38452,"My Own Person","Smoothboi Ezra"
"2021-01-17 22:01",23579,"Angel Landing","Pretty Sick"
"2021-01-17 22:02",8521,"Honeypie","JAWNY"
"2021-01-17 22:02",7256,"Sabotage","JAWNY"
"2021-01-17 22:02",20897,"You Got A Man","JAWNY"
"2021-01-17 22:02",18796,"You Got A Man","JAWNY"
"2021-01-17 22:03",25692,"Messed Up","Verzache"
"2021-01-17 22:03",30859,"ok on your own (feat. Carly Rae Jepsen)","mxmtoon"
"2021-01-17 22:04",9415,"History","Beren Olivia"
"2021-01-17 22:04",48274,"History (feat. Lostboycrow)","Beren Olivia"
"2021-01-17 22:05",7709,"One Time","CHINCHILLA"
"2021-01-17 22:05",10541,"PAIN","King Princess"
"2021-01-17 22:05",30975,"Lifetime","Romy"
"2021-01-17 22:05",24380,"The Lockdown Getdown","CHINCHILLA"
"2021-01-17 22:06",25356,"Dans la hess","Lous and The Yakuza"
"2021-01-17 22:06",9148,"PAIN","King Princess"
"2021-01-17 22:06",8080,"Only Time Makes It Human","King Princess"
"2021-01-17 22:07",8301,"Lonely People","HYYTS"
"2021-01-17 22:07",34504,"Caroline","Arlo Parks"
"2021-01-17 22:07",27109,"SOS","HYYTS"
"2021-01-17 22:08",16776,"Psycho","Jessica Winter"
"2021-01-17 22:10",138038,"Play","Jessica Winter"
"2021-01-17 22:11",69047,"f a m e","Jeff Rosenstock"
"2021-01-17 22:12",11250,"Scissorhands","Maggie Lindemann"
"2021-01-17 22:12",28978,"Scissorhands","Maggie Lindemann"
"2021-01-17 22:12",28769,"Facts","Ama Jones"
"2021-01-17 22:12",8219,"Knife Under My Pillow","Maggie Lindemann"
"2021-01-17 22:13",17531,"Tinted Eyes (feat. blackbear & 24kGoldn)","DVBBS"
"2021-01-17 22:13",23939,"Prisoner (feat. Dua Lipa)","Miley Cyrus"
"2021-01-17 22:13",7685,"Glue","The Pale White"
"2021-01-17 22:13",11726,"Polaroid","The Pale White"
"2021-01-17 22:14",11528,"The Cheek","Sprints"
"2021-01-17 22:14",1044,"Closet Lunatic","Caro"
"2021-01-17 22:14",12457,"Manifesto","Sprints"
"2021-01-17 22:14",23161,"Glue","The Pale White"
"2021-01-17 22:14",6478,"Take Your Time","The Pale White"
"2021-01-17 22:15",33610,"Blue","Angelo De Augustine"
"2021-01-17 22:15",27039,"Waverly","Samia"
"2021-01-17 22:16",14013,"Fit N Full","Samia"
"2021-01-17 22:17",37314,"New Friend","Kills Birds"
"2021-01-17 22:17",55472,"Cool Girl","dodie"
"2021-01-17 22:18",26203,"Excuse Me (feat. Unknown T)","SL"
"2021-01-17 22:18",25472,"Feels Right","Biig Piig"
"2021-01-17 22:18",26343,"Blame Game","Khushi"
"2021-01-17 22:19",7929,"I Can't Sleep","Goan Dogs"
"2021-01-17 22:19",3982,"Hey Boy (You're One of Us)","Walt Disco"
"2021-01-17 22:19",12213,"I'm What You Want","Walt Disco"
"2021-01-17 22:19",13142,"Don't Turn Around","Biig Piig"
"2021-01-17 22:19",22117,"Shut Up","Goan Dogs"
"2021-01-17 22:20",32577,"Not Ready For Love","Tyne-James Organ"
"2021-01-17 22:20",12225,"Cut Your Hair","Walt Disco"
"2021-01-17 22:21",34818,"You Shouldn’t Have F****d With Me","Georgia Twinn"
"2021-01-17 22:21",17333,"Unfair","Viji"
"2021-01-17 22:21",12236,"Cherry","Viji"
"2021-01-17 22:22",22256,"Party Time","EUT"
"2021-01-17 22:22",45801,"5","Max Leone"
"2021-01-17 22:23",22105,"GIRL ON TV","chloe moriondo"
"2021-01-17 22:23",32043,"Malleable","Max Leone"
"2021-01-17 22:24",22128,"Take Me Up","Electric Enemy"
"2021-01-17 22:24",9485,"Scratchcard Lanyard","Dry Cleaning"
"2021-01-17 22:24",8370,"Heartache Melody","Electric Enemy"
"2021-01-17 22:24",7453,"Do What You Want","Electric Enemy"
"2021-01-17 22:24",5305,"Hollow Eyes","Electric Enemy"
"2021-01-17 22:25",6594,"Slow","Hauskey"
"2021-01-17 22:25",14593,"Take Me Up","Electric Enemy"
"2021-01-17 22:25",17821,"Somewhere","Hauskey"
"2021-01-17 22:25",9647,"Silver Lining","Hauskey"
